ª›ÃﬂŸ:	'Chlorosome@GUV
Ãß≤Ÿñº:	Ni_3C6F5_dithiophene_OH_0.UDS
ï™êÕì˙éû:	14:07:05, 10/15/2021
µÕﬂ⁄∞¿:	Administrator
∫“›ƒ:	'from tepidum in GUV:Lecithin/DOPG/Chol=85/15/5 solvent:OS

√ﬁ∞¿ÿΩƒ
nm	Abs
800.00	0.000
799.50	0.000
799.00	0.000
798.50	0.000
798.00	0.000
797.50	0.000
797.00	0.000
796.50	0.000
796.00	0.000
795.50	0.000
795.00	0.000
794.50	0.000
794.00	0.000
793.50	0.000
793.00	0.000
792.50	0.000
792.00	0.001
791.50	0.000
791.00	0.000
790.50	0.000
790.00	0.000
789.50	0.000
789.00	0.000
788.50	0.000
788.00	0.000
787.50	0.000
787.00	0.000
786.50	0.000
786.00	0.000
785.50	0.000
785.00	0.000
784.50	0.000
784.00	0.000
783.50	0.000
783.00	0.000
782.50	0.000
782.00	0.000
781.50	0.000
781.00	0.000
780.50	0.000
780.00	0.000
779.50	0.000
779.00	0.000
778.50	0.000
778.00	0.000
777.50	0.000
777.00	0.000
776.50	0.000
776.00	0.000
775.50	0.000
775.00	0.000
774.50	0.000
774.00	0.000
773.50	0.000
773.00	0.000
772.50	0.000
772.00	0.000
771.50	0.000
771.00	0.000
770.50	0.000
770.00	0.000
769.50	0.000
769.00	0.000
768.50	0.000
768.00	0.000
767.50	0.000
767.00	0.000
766.50	0.000
766.00	0.000
765.50	0.000
765.00	0.000
764.50	0.000
764.00	0.000
763.50	0.000
763.00	0.000
762.50	0.000
762.00	0.000
761.50	0.000
761.00	0.000
760.50	0.000
760.00	0.000
759.50	0.000
759.00	0.000
758.50	0.000
758.00	0.000
757.50	0.000
757.00	0.000
756.50	0.000
756.00	0.000
755.50	0.000
755.00	0.000
754.50	0.000
754.00	0.000
753.50	0.000
753.00	0.000
752.50	0.000
752.00	0.000
751.50	0.000
751.00	0.000
750.50	0.000
750.00	0.000
749.50	0.000
749.00	0.000
748.50	0.000
748.00	0.000
747.50	0.000
747.00	0.000
746.50	0.000
746.00	0.000
745.50	0.000
745.00	0.000
744.50	0.000
744.00	0.000
743.50	0.000
743.00	0.000
742.50	0.000
742.00	0.000
741.50	0.000
741.00	0.000
740.50	0.000
740.00	0.000
739.50	0.000
739.00	0.000
738.50	0.000
738.00	0.000
737.50	0.000
737.00	0.000
736.50	0.000
736.00	0.000
735.50	0.000
735.00	0.000
734.50	0.000
734.00	0.000
733.50	0.000
733.00	0.000
732.50	0.000
732.00	0.000
731.50	0.000
731.00	0.000
730.50	0.000
730.00	0.000
729.50	0.000
729.00	0.000
728.50	0.000
728.00	0.000
727.50	0.000
727.00	0.000
726.50	0.000
726.00	0.000
725.50	0.001
